Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-10-28,22.8679,22.9612,22.5381,22.7763,2736458.1018212
2015-10-29,22.3765,22.8679,22.2076,22.3235,5883466.4209577
2015-10-30,22.3379,22.3379,21.6085,22.0082,5009962.2248859
2015-11-02,22.0234,22.3306,21.8392,22.2767,1879915.7799892
2015-11-03,22.3765,22.4232,21.8924,21.9157,3175335.7184037
2015-11-04,21.9004,22.1923,21.6165,21.8546,4607049.9487417
2015-11-05,21.6463,21.8771,21.6463,21.7162,1661538.7984537
2015-11-06,21.6775,21.923,21.401,21.7854,3266443.9354391
2015-11-09,21.8232,21.9004,21.0551,21.2087,3633428.1718505
2015-11-10,21.2087,21.4243,20.8243,21.2474,4039024.8554484
2015-11-12,21.1556,21.5393,20.9786,21.4476,2981772.4096584
2015-11-13,21.2707,21.5006,21.039,21.0705,2447143.8815374
2015-11-16,20.9786,21.0938,20.6859,20.9015,2902244.8183868
2015-11-17,20.8323,21.3623,20.8323,21.1854,2241418.0560192
2015-11-18,21.0938,21.6542,21.0165,21.6542,2921329.1027811
2015-11-19,21.8151,21.8312,21.3704,21.3704,1538151.7940602
2015-11-20,21.4314,21.7002,21.3623,21.4243,1089939.0541972
2015-11-23,21.3471,21.3471,20.5862,21.1702,2709006.025781
2015-11-24,21.1854,21.1935,20.4865,20.4865,2192821.4532731
2015-11-25,20.4946,20.932,20.4785,20.6931,2333886.5054558
2015-11-26,20.6859,20.8629,20.3402,20.747,1766637.2668412
2015-11-27,20.6634,20.932,20.4093,20.4173,1991663.7208466
2015-11-30,20.394,20.8476,20.3023,20.7092,6414576.249174
2015-12-01,20.6859,20.9553,20.6401,20.9015,3095119.3074336
2015-12-02,20.8476,21.0012,19.9861,20.1406,4729643.6914606
2015-12-03,20.1945,20.5171,19.6107,19.6107,5522209.0862284
2015-12-04,19.4876,19.8406,18.8578,19.8406,9536246.1989267
2015-12-07,19.8406,20.3787,19.5712,20.1327,6835508.4962431
2015-12-08,20.102,20.4093,19.6026,19.9331,5847149.2105287
2015-12-09,20.0103,20.0401,19.0347,19.2954,6341644.6660276
2015-12-10,19.5181,20.1254,19.3725,19.802,5926905.579462
2015-12-11,20.1712,20.3096,19.2261,19.5334,5000267.7714738
2015-12-14,19.5568,19.8406,19.2109,19.5101,3317307.1777351
2015-12-15,19.6107,19.9251,19.5334,19.8406,2599212.6419024
2015-12-16,19.8406,20.3554,19.6259,20.1945,3659889.292476
2015-12-17,20.2098,21.2474,20.2098,20.747,3899711.6930768
2015-12-18,20.5323,21.1323,20.5323,20.9859,6918062.4181039
2015-12-21,20.8323,21.2087,20.8017,21.0856,1688819.2912477
2015-12-22,20.9859,21.1082,20.7551,21.0856,2090520.5378133
2015-12-23,21.0784,21.0784,20.8243,20.8701,1073304.1828107
2015-12-28,20.8701,21.0472,20.7703,21.0472,1207586.7233398
2015-12-29,21.039,21.3623,21.0012,21.2393,1985957.956231
2015-12-30,21.1323,21.3471,20.8017,21.0012,1386623.8939278
2016-01-04,20.4406,20.509,19.979,20.3787,2908166.9270956
2016-01-05,20.5171,20.5171,19.8335,20.1093,2091840.9827951
2016-01-07,19.4024,19.9251,19.3187,19.7416,3557206.6664611
2016-01-08,19.7481,19.8173,19.1336,19.2494,6003306.1282388
2016-01-11,19.2109,19.2873,18.3198,18.3655,5590657.1245494
2016-01-12,18.5265,19.0807,18.4806,19.0573,3717157.065941
2016-01-13,19.0879,19.2648,18.9117,19.1875,5043695.7397663
2016-01-14,18.9648,19.2109,18.6342,19.2109,5443395.1817927
2016-01-15,19.0492,19.2037,18.3503,18.4115,5647898.7875206
2016-01-18,18.0584,18.1572,17.2896,17.3892,5929679.5086095
2016-01-19,17.6739,18.0045,17.2975,17.2975,4129802.3395599
2016-01-20,17.2814,17.8509,16.8519,17.5356,5196516.7310297
2016-01-21,17.7279,17.9426,17.3353,17.7503,3957865.9799807
2016-01-22,17.9812,18.5192,17.7663,18.3576,2947720.5954225
2016-01-25,18.389,18.4886,17.8509,17.9659,2268853.9684203
2016-01-26,17.7045,18.1114,17.5661,17.7503,2498352.7770395
2016-01-27,17.5967,18.0889,17.5356,18.0584,2344118.0890301
2016-01-28,18.0817,18.8642,18.0584,18.6262,5282666.4409204
2016-01-29,18.8265,18.9414,18.4652,18.9414,5007627.2007089
2016-02-01,18.9648,19.0879,18.6423,19.0879,2015829.6047146
2016-02-02,19.0347,19.0347,17.9506,17.9506,4183204.5165573
2016-02-03,18.0424,18.3422,17.7736,17.9586,2236204.6607189
2016-02-04,18.3037,18.6423,18.1508,18.6423,3452639.1114514
2016-02-05,18.6423,18.8642,18.3962,18.5658,1702738.6712589
2016-02-08,18.5658,18.6262,18.0657,18.2883,1887942.8918564
2016-02-09,18.1042,18.2578,17.7896,18.212,2432679.9112228
2016-02-10,18.2192,18.5804,18.1275,18.2274,2646440.3087493
2016-02-11,18.2804,18.6342,17.9739,18.4348,2516120.3465226
2016-02-12,18.3278,19.1103,18.3037,18.9342,4348781.1058141
2016-02-15,19.1498,19.3564,18.9576,19.2648,2076479.30883
2016-02-16,19.3492,19.3492,18.8498,19.0412,2180186.4608948
2016-02-17,19.0347,19.7256,18.9729,19.7256,7042817.1150398
2016-02-18,19.6026,20.102,19.4103,19.6566,4000171.1970318
2016-02-19,19.4563,19.5101,19.1031,19.2954,2641225.6700921
2016-02-22,19.4417,19.8253,19.4417,19.4417,2118708.6811128
2016-02-23,19.2182,19.5873,19.1184,19.1875,2475650.3241922
2016-02-24,19.2109,19.3107,18.6117,18.6808,4685090.4852126
2016-02-25,18.8265,19.0645,18.6342,19.0645,2235830.410305
2016-02-26,19.2109,19.2873,18.9801,19.1031,2292083.6045751
2016-02-29,18.9576,19.0492,18.5498,18.7726,4267724.1856088
2016-03-01,18.8957,19.0959,18.6197,19.0959,2442021.2512875
2016-03-02,19.1722,19.3492,18.8498,19.3107,2033597.1741975
2016-03-03,19.2873,19.6645,19.1417,19.6645,3227863.8155309
2016-03-04,19.6717,19.9404,19.4795,19.8173,1731769.8105073
2016-03-07,19.8173,19.979,19.4876,19.979,2089045.9165812
2016-03-08,19.7796,20.0481,19.6943,19.7256,1698163.1180261
2016-03-09,19.8568,20.0401,19.5953,20.0401,1955089.1355484
2016-03-10,20.0401,20.4785,19.8945,20.2863,2886676.7471835
2016-03-11,20.3787,21.2474,20.3482,21.0012,3550080.9883151
2016-03-14,21.0551,21.3543,20.7245,20.924,2771880.0953133
2016-03-15,20.7937,20.9473,20.6249,20.8701,1496555.2904175
2016-03-16,20.9393,21.3318,20.509,20.7245,2883676.5270881
2016-03-17,20.809,21.0092,20.3715,20.9015,3369142.7250931
2016-03-18,20.747,21.0856,20.6015,21.0623,5404967.9947779
2016-03-21,20.7937,21.0623,20.5242,20.8396,2150671.6558292
2016-03-22,20.5782,20.8323,20.4253,20.8323,3080452.6699514
2016-03-23,20.763,20.932,20.0867,20.2324,2583760.2028867
2016-03-24,20.2403,20.2403,19.7949,20.1712,2312004.6681339
2016-03-29,20.1945,20.5018,19.9943,20.2324,1827807.9374797
2016-03-30,20.4785,21.039,20.3023,21.039,2334202.3180975
2016-03-31,21.0472,21.3623,20.7174,21.3623,3935424.6320732
2016-04-01,21.2087,21.2393,20.809,21.0705,2216509.8881079
2016-04-04,20.9168,21.1702,20.9095,21.0938,1463525.5155179
2016-04-05,20.8629,21.0245,20.3256,20.3256,2004472.7831849
2016-04-06,20.509,20.6634,20.0867,20.2557,1582565.7443402
2016-04-07,20.4173,20.6249,19.9484,20.1865,2927044.8142516
2016-04-08,20.3482,20.6634,19.8406,20.6634,2698891.3177513
2016-04-11,20.5171,20.7092,20.1793,20.2098,1208208.4017683
2016-04-12,20.2098,20.3023,19.6107,19.8639,2913422.596529
2016-04-13,20.0561,20.2557,19.9404,20.1865,3389771.2587034
2016-04-14,20.0634,20.3175,19.9861,20.2324,2542302.9552121
2016-04-15,20.2717,20.4785,19.8639,20.0176,2607617.734254
2016-04-18,19.9404,20.102,19.8406,20.0257,1757976.0429771
2016-04-19,19.979,20.3256,19.9484,20.1945,2168467.8225199
2016-04-20,20.2863,20.2863,19.6645,19.7876,4694355.9805091
2016-04-21,19.8639,19.8945,19.3107,19.4417,3512820.0700319
2016-04-22,19.3564,19.6259,19.1803,19.6259,1906386.8474694
2016-04-25,19.7023,19.7023,19.2567,19.3645,1749804.7017144
2016-04-26,19.3267,19.3645,18.9037,19.0492,2758201.9265322
2016-04-27,18.9873,19.1336,18.6729,18.7348,2849936.7954233
2016-04-28,18.6729,18.8804,18.4652,18.6808,3830649.4364685
2016-04-29,18.7267,18.8111,18.4573,18.7959,2991851.0603392
2016-05-02,18.7494,18.9037,18.6656,18.7726,1235674.1547339
2016-05-04,18.5964,18.7114,18.5265,18.6342,5001994.7941478
2016-05-05,18.6117,18.6881,18.3422,18.4115,1945868.4010987
2016-05-06,18.5658,19.1875,18.4115,18.9729,6564494.0021769
2016-05-09,19.1265,19.1265,18.5192,18.6656,1943612.9517606
2016-05-10,18.5578,18.6881,17.9426,18.0198,3622840.9882153
2016-05-11,18.1114,18.1348,17.7584,17.9273,2484379.9326834
2016-05-12,17.9426,18.3576,17.7663,17.7896,1606652.0533692
2016-05-13,17.7896,18.2426,17.7358,18.1195,2118922.5384921
2016-05-16,18.4886,18.8724,18.3343,18.7114,2579069.0174661
2016-05-17,18.8957,18.8957,18.5039,18.6037,2401663.1310743
2016-05-18,18.5265,18.7267,18.389,18.4652,2196182.2468569
2016-05-19,18.4429,18.4886,17.9128,17.9273,1621978.9133424
2016-05-20,17.9812,18.2804,17.6892,18.0657,2174800.2389914
2016-05-23,18.0198,18.7806,18.0045,18.6037,3669071.482863
2016-05-24,18.5498,18.9342,18.5039,18.8265,2683023.5975455
2016-05-25,18.9037,19.1955,18.8265,19.0034,2471129.478661
2016-05-27,18.9262,19.1498,18.7806,19.0573,4273781.8202149
2016-05-30,19.0573,19.3034,18.9729,19.1642,690442.27933854
2016-05-31,19.2182,19.3187,19.0267,19.0267,6478724.7594844
2016-06-01,18.9801,18.9801,18.2578,18.4429,2929103.8132063
2016-06-02,18.4267,18.7114,18.1887,18.45,1723414.4524298
2016-06-03,18.2507,18.5964,17.9506,18.4195,8862151.5755407
2016-06-06,18.4429,18.7348,18.2578,18.4115,2394360.8962546
2016-06-07,18.4267,19.0187,18.4267,18.7114,3739005.3326279
2016-06-08,18.6729,18.9496,18.2274,18.7573,4102447.2453545
2016-06-09,18.7494,18.8032,18.4267,18.4806,3901559.3213659
2016-06-10,18.45,18.4886,17.9812,18.0424,1948085.3063744
2016-06-13,17.8654,18.3503,17.7896,18.0584,1329785.0785783
2016-06-14,18.0584,18.2659,17.8734,18.2507,4283491.1939092
2016-06-15,18.3737,18.5964,18.1735,18.4429,2805541.4954961
2016-06-16,18.2883,18.4429,17.9586,18.212,5598149.5929683
2016-06-17,18.2426,18.4348,18.212,18.2965,3986136.1848327
2016-06-20,18.4429,18.7806,18.3737,18.5964,1009005.2263206
2016-06-21,18.4652,19.1955,18.4652,19.1955,3753607.3155536
2016-06-22,19.2037,19.5953,19.1031,19.4103,4822154.4150303
2016-06-23,19.3951,20.0176,19.3331,20.0176,3557767.4204035
2016-06-24,16.5214,19.0645,16.5214,18.9648,8747914.4342561
2016-06-27,18.8265,18.8265,17.6892,17.6892,3530075.3764899
2016-06-28,18.0424,18.2344,17.9273,18.2047,3778578.8946646
2016-06-29,18.2883,18.3278,17.9506,18.0657,2770897.8433964
2016-06-30,18.0278,18.1968,17.7896,17.8887,4708801.3004709
2016-07-01,18.0424,18.0424,17.7503,17.9048,2282768.3750043
2016-07-04,17.7503,17.7503,17.2669,17.4359,6466900.4357767
2016-07-05,17.2975,17.7584,17.2975,17.5123,2779355.1567361
2016-07-06,17.5274,17.6739,17.1206,17.1745,4069416.227098
2016-07-07,17.2896,17.5967,17.2517,17.4044,4230440.8869022
2016-07-08,17.4044,17.6586,17.3515,17.4817,4324168.8568347
2016-07-11,17.6892,18.0584,17.6506,18.0584,4112573.1435958
2016-07-12,18.1735,18.2507,17.7197,17.8122,5098739.1478147
2016-07-13,17.8042,17.9506,17.559,17.7197,3941375.3379897
2016-07-14,17.7423,18.1348,17.6819,18.0962,3768724.048218
2016-07-15,18.0962,18.389,17.9812,18.2578,3887874.9358006
2016-07-18,18.3198,18.7114,18.3198,18.5658,3622471.7112289
2016-07-19,18.5723,18.7959,18.4573,18.7187,2551710.1931903
2016-07-20,18.8265,18.8265,18.5498,18.8111,2469909.7455845
2016-07-21,18.7494,18.9801,18.6729,18.7887,2966674.3273468
2016-07-22,18.6656,18.8111,18.4348,18.6495,1279186.6712928
2016-07-25,18.8265,18.9342,18.7806,18.9342,1838310.5728486
2016-07-26,18.8417,18.8957,18.4034,18.5112,1352580.78319
2016-07-27,18.4806,18.7494,18.3655,18.5964,2436618.865745
2016-07-28,18.45,18.8884,18.45,18.8498,1779302.099784
2016-07-29,18.8957,18.8957,18.2578,18.2883,1872504.1297662
2016-08-01,18.4429,18.5498,18.2659,18.2883,1608341.7753376
2016-08-02,18.9037,20.7551,18.8957,20.2098,15274057.094187
2016-08-03,20.1865,20.7092,20.0103,20.6401,6850917.4177688
2016-08-04,20.5475,21.0551,20.4011,21.0551,3663061.0958175
2016-08-05,21.0551,21.3012,20.9473,21.1702,2944087.5066871
2016-08-08,20.9932,21.1323,20.6931,20.9168,2572138.5463467
2016-08-09,20.6859,21.0551,20.5557,20.9393,3104400.9663693
2016-08-10,20.9095,21.0245,20.809,20.9706,2354289.9914752
2016-08-11,20.8782,21.2627,20.7326,21.2087,2343079.8860547
2016-08-12,21.1476,21.2707,21.0551,21.1082,1932752.2296169
2016-08-16,21.101,21.1082,20.747,20.7865,2244581.1558628
2016-08-17,20.7174,20.8629,20.4406,20.5782,4084264.3946813
2016-08-18,20.4406,20.6321,20.0561,20.1327,1788096.3628318
2016-08-19,20.156,20.2251,19.8712,19.8712,2442133.1534047
2016-08-22,19.9404,20.1406,19.7949,19.979,2437598.6309482
2016-08-23,19.9717,20.2557,19.6332,19.8253,3362416.1644981
2016-08-24,19.8101,20.0947,19.6799,19.9251,2160218.1497754
2016-08-25,19.9637,20.0634,19.7562,19.9404,2519130.5134727
2016-08-26,19.979,20.2026,19.7796,19.979,1877716.2817097
2016-08-29,19.8792,20.1945,19.8792,20.0176,1674392.6216387
2016-08-30,19.979,20.571,19.9637,20.4946,2096985.9934684
2016-08-31,20.4173,20.5242,20.2557,20.4173,3541158.659511
2016-09-01,20.5018,20.6176,19.8873,20.2717,2755772.4072341
2016-09-02,20.1327,20.2403,19.7876,20.2098,2246203.7365609
2016-09-05,20.2098,20.4173,20.0634,20.2324,1402218.0756252
2016-09-06,20.2942,20.5637,20.102,20.509,2280913.286574
2016-09-07,20.5557,21.4396,20.5018,21.4396,5160183.3569618
2016-09-08,21.4396,21.5932,20.8629,20.9168,3995411.6269841
2016-09-09,20.9015,21.039,20.3787,20.4865,1580134.9816852
2016-09-12,20.2717,20.4173,20.0634,20.1406,2458293.0624719
2016-09-13,20.2717,20.5018,19.9251,20.0714,3632473.2737846
2016-09-14,20.0947,20.747,20.0795,20.6321,2569520.0368064
2016-09-15,20.5557,20.9168,20.509,20.747,4138892.5215396
2016-09-16,20.7551,20.8933,20.6634,20.6859,4486209.3391909
2016-09-19,20.6859,20.9706,20.6859,20.747,1693039.2444195
2016-09-20,20.7092,20.747,20.6249,20.747,1699816.7826456
2016-09-21,20.7092,20.9015,20.6321,20.6554,2825246.2149619
2016-09-22,20.6787,21.3389,20.5171,21.3389,4445891.0063969
2016-09-23,21.2474,21.2546,20.7326,20.932,2173861.5045646
2016-09-26,20.7703,20.8163,20.5242,20.6554,1964403.1217624
2016-09-27,20.747,20.7703,20.2403,20.4865,2666475.7611389
2016-09-28,20.5171,20.5404,20.2637,20.3715,2287693.3115139
2016-09-29,20.4486,20.5171,20.1487,20.2717,1963843.6111768
2016-09-30,20.2098,20.2863,20.0561,20.0634,3478555.6417735
2016-10-03,20.0867,20.1633,19.8712,19.8712,1589558.3833025
2016-10-04,19.8487,20.2637,19.8487,20.2403,1978415.753538
2016-10-05,20.1254,20.7013,19.9943,20.4865,2256915.2558818
2016-10-06,20.4173,20.5323,20.1633,20.3554,1397998.1224534
2016-10-07,20.3554,20.3554,20.0176,20.0176,1055738.0371385
2016-10-10,20.1945,20.3402,20.0176,20.0795,856007.67838361
2016-10-11,20.0795,20.2484,20.0176,20.1173,1360029.7341187
2016-10-12,20.0337,20.2403,19.8945,20.0714,1610288.8721752
2016-10-13,20.0561,20.0561,19.3331,19.3725,2026684.1100739
2016-10-14,19.4337,19.8173,19.4337,19.4563,1598320.3190722
2016-10-17,19.4563,19.7176,19.2334,19.4876,2361922.9592188
2016-10-18,19.6717,19.8792,19.4337,19.6484,2811483.4979146
2016-10-19,19.6566,19.9251,19.5181,19.7562,2014741.6674648
2016-10-20,19.7876,19.9026,19.5254,19.6332,1004675.8577454
2016-10-21,19.6186,20.0481,19.5414,19.9404,1701699.2249267
2016-10-24,19.9404,20.509,19.9251,20.4406,2057479.572702
2016-10-25,20.4011,20.9626,20.4011,20.8243,3163883.1583962
2016-10-26,20.747,20.8862,20.2026,20.3256,1923640.9105707
2016-10-27,20.3402,20.6706,20.332,20.6706,1943374.2272441
2016-10-28,20.747,21.2627,20.4946,21.2087,2358868.0314217
2016-10-31,21.1323,21.3012,20.932,21.1162,2545784.3544109
2016-11-02,20.6859,20.8243,20.2863,20.394,3850878.8525279
2016-11-03,20.3023,20.6931,20.2251,20.455,3351848.8745725
2016-11-04,20.4173,20.5557,20.2942,20.5171,1403196.5974714
2016-11-07,20.7703,20.9095,20.3175,20.3787,1390249.5225222
2016-11-08,20.455,20.7174,20.455,20.7092,1142562.8898023
2016-11-09,20.2484,20.8782,20.217,20.8782,2270661.8092901
2016-11-10,20.9393,21.2851,20.5943,20.5943,3317143.05463
2016-11-14,20.8243,20.8243,20.279,20.3715,3998413.0904363
2016-11-15,20.4406,20.7013,20.3402,20.4406,1487029.933538
2016-11-16,20.4406,20.5171,20.0176,20.2717,2044033.911653
2016-11-17,20.2637,20.3023,19.7643,19.8335,1721554.3905722
2016-11-18,19.7643,19.8173,19.3412,19.4795,4838161.3912042
2016-11-21,19.6026,19.7481,19.3878,19.6259,4479394.5002591
2016-11-22,19.7256,19.8568,19.5873,19.6871,2156736.7505764
2016-11-23,19.6412,19.8101,19.4563,19.7876,2351501.1420454
2016-11-24,19.7796,19.9717,19.6186,19.8945,2510969.1190651
2016-11-25,19.9404,19.9565,19.5647,19.7876,2008073.5446421
2016-11-28,19.7481,19.7481,19.4956,19.5414,1743954.7077034
2016-11-29,19.4723,19.6799,19.3797,19.5254,2380966.2128368
2016-11-30,19.5793,19.7481,19.5647,19.6412,2882164.6051503
2016-12-01,19.6107,19.7023,19.3107,19.3645,2732108.8395363
2016-12-02,19.4498,19.8712,19.3412,19.8487,4683393.3031031
2016-12-05,19.8639,20.7326,19.8639,20.6095,3071465.6865907
2016-12-06,20.6706,21.2707,20.6095,20.9015,6664565.5787925
2016-12-07,20.8701,21.6542,20.8556,21.4701,7520484.9788393
2016-12-08,21.6696,21.7926,20.9473,21.6696,6814076.7541033
2016-12-09,21.5851,21.6856,20.924,20.9786,5073385.8581487
2016-12-12,20.932,20.9553,20.5557,20.7092,3895021.7510132
2016-12-13,20.7245,21.5473,20.7092,21.4396,4876936.7181389
2016-12-14,21.4396,21.7081,21.1781,21.639,4269050.8473749
2016-12-15,21.516,21.5851,21.2393,21.3776,1768466.2447775
2016-12-16,21.3471,21.5851,21.101,21.3623,6529131.689814
2016-12-19,21.0705,21.5545,20.9095,21.4773,2848697.1686371
2016-12-20,21.577,21.8625,21.4853,21.5006,2011094.901804
2016-12-21,21.516,21.6929,21.101,21.2159,1901994.0676946
2016-12-22,21.1854,21.746,20.9553,21.746,1693009.4038549
2016-12-23,21.5626,21.8465,21.3929,21.6309,1623715.8828713
2016-12-27,21.5232,21.639,21.462,21.5087,635284.48245932
2016-12-28,21.516,21.7081,21.2707,21.4396,1437840.2495711
2016-12-29,21.5087,21.6463,21.3318,21.5006,970872.7148809
2016-12-30,21.5232,21.8078,21.4082,21.6236,991095.91415597
2017-01-02,21.5545,21.7774,21.4082,21.7081,782248.01957052
2017-01-03,21.7541,23.0142,21.7541,22.9218,4608929.9043091
2017-01-04,22.9371,23.3602,22.8912,23.3602,7080921.0292718
2017-01-05,23.2146,23.4753,23.0762,23.283,3604891.8886312
2017-01-09,23.283,23.4518,23.1221,23.4374,2465366.5196299
2017-01-10,23.3143,23.8137,23.283,23.283,2841204.7002183
2017-01-11,23.3521,23.7833,23.1535,23.6682,3749530.3484203
2017-01-12,23.6288,23.7446,23.1221,23.1221,2676678.7475055
2017-01-13,23.1301,23.3602,22.7682,22.9532,2567222.3133351
2017-01-16,22.6693,23.3449,22.4923,23.0224,3414317.6097695
2017-01-17,23.0224,23.0224,22.5687,22.6299,4180919.2266546
2017-01-18,22.6299,22.9612,22.5148,22.6765,3261474.2380826
2017-01-19,22.6765,23.0529,22.5535,23.0529,2232164.9942913
2017-01-20,22.9765,23.3916,22.9371,22.9612,2718691.7756952
2017-01-23,22.9073,22.9218,22.4762,22.4762,1541967.6562536
2017-01-24,22.5462,23.0529,22.2839,22.9146,4024593.2124121
2017-01-25,23.0142,24.3591,23.0142,24.1982,5001067.2499327
2017-01-26,24.3591,24.774,24.2979,24.2979,4857125.0699833
2017-01-27,24.2135,24.5512,23.829,23.9063,1714898.701318
2017-01-30,23.8605,24.1902,23.5452,23.5452,1371055.8227245
2017-01-31,23.5138,23.9674,23.5138,23.5685,2093857.7076168
2017-02-01,23.8057,24.121,23.7212,23.9368,4372384.9923827
2017-02-02,23.829,23.9899,23.5138,23.5138,1859504.8338288
2017-02-03,23.5291,23.9601,23.5219,23.8982,2458030.7141751
2017-02-06,23.9135,24.6204,23.9135,24.3591,3015875.2015254
2017-02-07,24.3591,24.3591,24.0059,24.0518,2598656.8613874
2017-02-08,24.0518,24.2288,23.8982,23.9368,3450373.7152585
2017-02-09,24.059,24.8971,24.059,24.7901,2672344.4055028
2017-02-10,24.9744,25.7271,24.9662,25.5887,8703366.2014355
2017-02-13,25.7038,26.2652,25.5887,25.7425,3958096.0009992
2017-02-14,25.8961,26.0648,25.4433,25.7425,3040073.4126714
2017-02-15,25.8961,26.8635,25.6958,26.5716,5227701.3643539
2017-02-16,26.5113,26.8635,26.1647,26.8491,7626256.1032864
2017-02-17,26.6803,26.7879,26.1108,26.2185,5137914.8356573
2017-02-20,26.319,26.4107,26.0272,26.0415,1119427.7487687
2017-02-21,26.0415,27.0405,26.0415,26.9641,4653372.4517969
2017-02-22,27.0486,27.3179,26.6649,27.2408,4778191.8032894
2017-02-23,27.0871,27.3405,26.8635,26.8635,2225764.1931927
2017-02-24,26.7485,26.8949,25.9876,26.0648,2360634.8415152
2017-02-27,26.0648,26.4027,25.7038,25.8583,1973432.3792562
2017-02-28,26.0109,26.0191,25.4578,25.5727,3099252.2256254
2017-03-01,25.6813,27.2102,25.6813,27.203,4210731.1940089
2017-03-02,27.2175,27.433,26.726,27.1949,3079518.9089519
2017-03-03,26.8572,27.026,26.5877,26.5877,3166526.5350737
2017-03-06,26.5877,27.2408,25.9733,26.319,3230249.8173391
2017-03-07,26.2185,26.3883,25.6274,25.6274,2655218.4081579
2017-03-08,25.5887,25.7118,24.9968,25.1891,2954424.7755941
2017-03-09,25.3346,25.5808,24.8971,25.243,3577248.3356351
2017-03-10,25.5043,25.9958,25.1047,25.1047,2602547.3249922
2017-03-13,25.1047,25.7577,25.0821,25.7038,2246037.1267421
2017-03-14,25.6885,25.7271,25.3659,25.4351,2469310.4475795
2017-03-15,25.2663,25.3507,24.9744,24.9889,3031014.3146131
2017-03-16,25.4351,25.781,25.2969,25.773,3608205.4346545
2017-03-17,25.7425,26.1035,25.7425,25.8879,7129190.6291647
2017-03-20,25.8879,25.8879,25.2969,25.5269,2578401.3348341
2017-03-21,25.5349,26.2185,25.5349,25.6813,3532619.2846188
2017-03-22,25.3579,25.4578,24.8513,24.9124,3136099.1060753
2017-03-23,25.0508,25.3121,24.6357,25.0894,2204807.4133722
